State/UT,District,Commodity Group,Commodity,Date,Arrival Quantity,Arrival Unit,Modal Price,Price Unit
Maharashtra,Pune,Cereals,Wheat,28-05-2022,194.0,Metric Tonnes,2945.88,Rs./Quintal
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),30-05-2022,32.0,Metric Tonnes,3000.0,Rs./Quintal
Maharashtra,Pune,Cereals,Jowar(Sorghum),30-05-2022,56.0,Metric Tonnes,4350.0,Rs./Quintal
Maharashtra,Pune,Cereals,Maize,30-05-2022,65.0,Metric Tonnes,2075.5,Rs./Quintal
Maharashtra,Pune,Cereals,Wheat,30-05-2022,106.0,Metric Tonnes,3052.61,Rs./Quintal
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),31-05-2022,33.0,Metric Tonnes,2963.64,Rs./Quintal
Maharashtra,Pune,Cereals,Jowar(Sorghum),31-05-2022,56.0,Metric Tonnes,4350.0,Rs./Quintal
Maharashtra,Pune,Cereals,Wheat,31-05-2022,32.0,Metric Tonnes,5000.0,Rs./Quintal
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),01-06-2022,35.0,Metric Tonnes,3040.0,Rs./Quintal
Maharashtra,Pune,Cereals,Jowar(Sorghum),01-06-2022,62.0,Metric Tonnes,4226.61,Rs./Quintal
Maharashtra,Pune,Cereals,Maize,01-06-2022,17.0,Metric Tonnes,2121.0,Rs./Quintal
Maharashtra,Pune,Cereals,Wheat,01-06-2022,36.0,Metric Tonnes,4538.89,Rs./Quintal
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),02-06-2022,31.0,Metric Tonnes,3025.81,Rs./Quintal
Maharashtra,Pune,Cereals,Jowar(Sorghum),02-06-2022,59.0,Metric Tonnes,4303.39,Rs./Quintal
Maharashtra,Pune,Cereals,Wheat,02-06-2022,37.0,Metric Tonnes,4529.73,Rs./Quintal
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),04-06-2022,32.0,Metric Tonnes,3000.0,Rs./Quintal
Maharashtra,Pune,Cereals,Jowar(Sorghum),04-06-2022,57.0,Metric Tonnes,4400.0,Rs./Quintal
Maharashtra,Pune,Cereals,Maize,04-06-2022,19.0,Metric Tonnes,2097.37,Rs./Quintal
Maharashtra,Pune,Cereals,Wheat,04-06-2022,33.0,Metric Tonnes,4722.85,Rs./Quintal
Maharashtra,Pune,Cereals,Jowar(Sorghum),05-06-2022,2.0,Metric Tonnes,1600.0,Rs./Quintal
Maharashtra,Pune,Cereals,Maize,05-06-2022,15.0,Metric Tonnes,2100.0,Rs./Quintal
Maharashtra,Pune,Cereals,Wheat,05-06-2022,5.0,Metric Tonnes,2150.0,Rs./Quintal
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),06-06-2022,1.0,Metric Tonnes,2000.0,Rs./Quintal
Maharashtra,Pune,Cereals,Maize,06-06-2022,22.0,Metric Tonnes,2360.0,Rs./Quintal
Maharashtra,Pune,Cereals,Wheat,06-06-2022,37.0,Metric Tonnes,2162.5,Rs./Quintal
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),07-06-2022,32.0,Metric Tonnes,3050.0,Rs./Quintal
Maharashtra,Pune,Cereals,Jowar(Sorghum),07-06-2022,58.0,Metric Tonnes,4600.0,Rs./Quintal
Maharashtra,Pune,Cereals,Wheat,07-06-2022,32.0,Metric Tonnes,4950.0,Rs./Quintal
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),08-06-2022,38.0,Metric Tonnes,2907.89,Rs./Quintal
Maharashtra,Pune,Cereals,Jowar(Sorghum),08-06-2022,62.0,Metric Tonnes,4319.35,Rs./Quintal
Maharashtra,Pune,Cereals,Maize,08-06-2022,4.0,Metric Tonnes,2080.0,Rs./Quintal
Maharashtra,Pune,Cereals,Wheat,08-06-2022,38.0,Metric Tonnes,4607.89,Rs./Quintal
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),09-06-2022,33.0,Metric Tonnes,3000.0,Rs./Quintal
Maharashtra,Pune,Cereals,Jowar(Sorghum),09-06-2022,58.0,Metric Tonnes,4400.0,Rs./Quintal
Maharashtra,Pune,Cereals,Maize,09-06-2022,20.0,Metric Tonnes,2200.0,Rs./Quintal
Maharashtra,Pune,Cereals,Wheat,09-06-2022,68.0,Metric Tonnes,3516.54,Rs./Quintal
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),10-06-2022,33.0,Metric Tonnes,3000.0,Rs./Quintal
Maharashtra,Pune,Cereals,Jowar(Sorghum),10-06-2022,58.0,Metric Tonnes,4450.0,Rs./Quintal
Maharashtra,Pune,Cereals,Wheat,10-06-2022,33.0,Metric Tonnes,5150.0,Rs./Quintal
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),11-06-2022,34.0,Metric Tonnes,2974.12,Rs./Quintal
Maharashtra,Pune,Cereals,Jowar(Sorghum),11-06-2022,59.0,Metric Tonnes,4450.0,Rs./Quintal
Maharashtra,Pune,Cereals,Maize,11-06-2022,12.0,Metric Tonnes,2131.0,Rs./Quintal
Maharashtra,Pune,Cereals,Wheat,11-06-2022,34.0,Metric Tonnes,4955.94,Rs./Quintal
Maharashtra,Pune,Cereals,Jowar(Sorghum),12-06-2022,4.0,Metric Tonnes,1500.0,Rs./Quintal
Maharashtra,Pune,Cereals,Maize,12-06-2022,16.0,Metric Tonnes,2231.0,Rs./Quintal
Maharashtra,Pune,Cereals,Wheat,12-06-2022,2.0,Metric Tonnes,2100.0,Rs./Quintal
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),13-06-2022,33.0,Metric Tonnes,2950.0,Rs./Quintal
Maharashtra,Pune,Cereals,Jowar(Sorghum),13-06-2022,59.0,Metric Tonnes,4500.0,Rs./Quintal
Maharashtra,Pune,Cereals,Maize,13-06-2022,8.0,Metric Tonnes,2260.69,Rs./Quintal
Maharashtra,Pune,Cereals,Wheat,13-06-2022,62.0,Metric Tonnes,3697.82,Rs./Quintal
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),14-06-2022,33.0,Metric Tonnes,2950.0,Rs./Quintal
Maharashtra,Pune,Cereals,Jowar(Sorghum),14-06-2022,59.0,Metric Tonnes,4500.0,Rs./Quintal
Maharashtra,Pune,Cereals,Wheat,14-06-2022,33.0,Metric Tonnes,5200.0,Rs./Quintal
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),15-06-2022,38.0,Metric Tonnes,2864.47,Rs./Quintal
Maharashtra,Pune,Cereals,Jowar(Sorghum),15-06-2022,63.0,Metric Tonnes,4342.06,Rs./Quintal
Maharashtra,Pune,Cereals,Maize,15-06-2022,6.0,Metric Tonnes,2135.0,Rs./Quintal
Maharashtra,Pune,Cereals,Wheat,15-06-2022,41.0,Metric Tonnes,4673.17,Rs./Quintal
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),16-06-2022,35.0,Metric Tonnes,2932.06,Rs./Quintal
Maharashtra,Pune,Cereals,Jowar(Sorghum),16-06-2022,62.0,Metric Tonnes,4155.65,Rs./Quintal
Maharashtra,Pune,Cereals,Maize,16-06-2022,27.0,Metric Tonnes,2209.17,Rs./Quintal
Maharashtra,Pune,Cereals,Wheat,16-06-2022,63.0,Metric Tonnes,3677.24,Rs./Quintal
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),17-06-2022,33.0,Metric Tonnes,2900.0,Rs./Quintal
Maharashtra,Pune,Cereals,Jowar(Sorghum),17-06-2022,59.0,Metric Tonnes,4250.0,Rs./Quintal
Maharashtra,Pune,Cereals,Wheat,17-06-2022,32.0,Metric Tonnes,5100.0,Rs./Quintal
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),18-06-2022,33.0,Metric Tonnes,2850.0,Rs./Quintal
Maharashtra,Pune,Cereals,Jowar(Sorghum),18-06-2022,60.0,Metric Tonnes,4200.0,Rs./Quintal
Maharashtra,Pune,Cereals,Maize,18-06-2022,4.0,Metric Tonnes,2151.0,Rs./Quintal
Maharashtra,Pune,Cereals,Wheat,18-06-2022,32.0,Metric Tonnes,4900.0,Rs./Quintal
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),19-06-2022,2.0,Metric Tonnes,2000.0,Rs./Quintal
Maharashtra,Pune,Cereals,Maize,19-06-2022,12.0,Metric Tonnes,2260.0,Rs./Quintal
Maharashtra,Pune,Cereals,Wheat,19-06-2022,4.0,Metric Tonnes,2050.0,Rs./Quintal
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),20-06-2022,33.0,Metric Tonnes,2850.0,Rs./Quintal
Maharashtra,Pune,Cereals,Jowar(Sorghum),20-06-2022,60.0,Metric Tonnes,4300.0,Rs./Quintal
Maharashtra,Pune,Cereals,Maize,20-06-2022,8.0,Metric Tonnes,2351.0,Rs./Quintal
Maharashtra,Pune,Cereals,Wheat,20-06-2022,61.0,Metric Tonnes,3697.43,Rs./Quintal
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),21-06-2022,34.0,Metric Tonnes,2950.0,Rs./Quintal
Maharashtra,Pune,Cereals,Jowar(Sorghum),21-06-2022,60.0,Metric Tonnes,4350.0,Rs./Quintal
Maharashtra,Pune,Cereals,Wheat,21-06-2022,33.0,Metric Tonnes,5100.0,Rs./Quintal
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),22-06-2022,42.0,Metric Tonnes,2845.24,Rs./Quintal
Maharashtra,Pune,Cereals,Jowar(Sorghum),22-06-2022,67.0,Metric Tonnes,4215.67,Rs./Quintal
Maharashtra,Pune,Cereals,Wheat,22-06-2022,205.0,Metric Tonnes,2740.63,Rs./Quintal
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),23-06-2022,35.0,Metric Tonnes,3034.29,Rs./Quintal
Maharashtra,Pune,Cereals,Jowar(Sorghum),23-06-2022,60.0,Metric Tonnes,4350.0,Rs./Quintal
Maharashtra,Pune,Cereals,Maize,23-06-2022,4.0,Metric Tonnes,2393.0,Rs./Quintal
Maharashtra,Pune,Cereals,Wheat,23-06-2022,232.0,Metric Tonnes,2654.16,Rs./Quintal
Maharashtra,Pune,Cereals,Jowar(Sorghum),24-06-2022,60.0,Metric Tonnes,4300.0,Rs./Quintal
Maharashtra,Pune,Cereals,Wheat,24-06-2022,34.0,Metric Tonnes,4817.65,Rs./Quintal
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),25-06-2022,34.0,Metric Tonnes,3000.0,Rs./Quintal
Maharashtra,Pune,Cereals,Jowar(Sorghum),25-06-2022,60.0,Metric Tonnes,4300.0,Rs./Quintal
Maharashtra,Pune,Cereals,Maize,25-06-2022,6.0,Metric Tonnes,2315.0,Rs./Quintal
Maharashtra,Pune,Cereals,Wheat,25-06-2022,33.0,Metric Tonnes,4900.0,Rs./Quintal
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),26-06-2022,1.0,Metric Tonnes,2400.0,Rs./Quintal
Maharashtra,Pune,Cereals,Jowar(Sorghum),26-06-2022,7.0,Metric Tonnes,1600.0,Rs./Quintal
Maharashtra,Pune,Cereals,Maize,26-06-2022,6.0,Metric Tonnes,2500.0,Rs./Quintal
Maharashtra,Pune,Cereals,Wheat,26-06-2022,9.0,Metric Tonnes,2166.67,Rs./Quintal
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),27-06-2022,34.0,Metric Tonnes,3000.0,Rs./Quintal
Maharashtra,Pune,Cereals,Jowar(Sorghum),27-06-2022,60.0,Metric Tonnes,4400.0,Rs./Quintal
Maharashtra,Pune,Cereals,Maize,27-06-2022,3.0,Metric Tonnes,2225.0,Rs./Quintal
Maharashtra,Pune,Cereals,Wheat,27-06-2022,58.0,Metric Tonnes,3732.33,Rs./Quintal
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),28-06-2022,35.0,Metric Tonnes,3028.57,Rs./Quintal
Maharashtra,Pune,Cereals,Jowar(Sorghum),28-06-2022,61.0,Metric Tonnes,4300.0,Rs./Quintal
Maharashtra,Pune,Cereals,Wheat,28-06-2022,33.0,Metric Tonnes,4750.0,Rs./Quintal
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),29-06-2022,36.0,Metric Tonnes,3001.67,Rs./Quintal
Maharashtra,Pune,Cereals,Jowar(Sorghum),29-06-2022,62.0,Metric Tonnes,4374.19,Rs./Quintal
Maharashtra,Pune,Cereals,Wheat,29-06-2022,199.0,Metric Tonnes,2746.98,Rs./Quintal
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),30-06-2022,24.0,Metric Tonnes,3100.0,Rs./Quintal
Maharashtra,Pune,Cereals,Jowar(Sorghum),30-06-2022,63.0,Metric Tonnes,4453.97,Rs./Quintal
Maharashtra,Pune,Cereals,Wheat,30-06-2022,70.0,Metric Tonnes,3393.93,Rs./Quintal
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),01-07-2022,34.0,Metric Tonnes,3050.0,Rs./Quintal
Maharashtra,Pune,Cereals,Jowar(Sorghum),01-07-2022,62.0,Metric Tonnes,4400.0,Rs./Quintal
Maharashtra,Pune,Cereals,Wheat,01-07-2022,33.0,Metric Tonnes,4750.0,Rs./Quintal
Maharashtra,Pune,Cereals,Maize,02-07-2022,2.0,Metric Tonnes,2361.0,Rs./Quintal
Maharashtra,Pune,Cereals,Wheat,02-07-2022,2.0,Metric Tonnes,1800.0,Rs./Quintal
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),03-07-2022,3.0,Metric Tonnes,1816.67,Rs./Quintal
Maharashtra,Pune,Cereals,Jowar(Sorghum),03-07-2022,3.0,Metric Tonnes,1600.0,Rs./Quintal
Maharashtra,Pune,Cereals,Maize,03-07-2022,6.0,Metric Tonnes,2551.0,Rs./Quintal
Maharashtra,Pune,Cereals,Wheat,03-07-2022,4.0,Metric Tonnes,2100.0,Rs./Quintal
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),04-07-2022,34.0,Metric Tonnes,3050.0,Rs./Quintal
Maharashtra,Pune,Cereals,Jowar(Sorghum),04-07-2022,63.0,Metric Tonnes,4406.35,Rs./Quintal
Maharashtra,Pune,Cereals,Maize,04-07-2022,7.0,Metric Tonnes,2225.5,Rs./Quintal
Maharashtra,Pune,Cereals,Wheat,04-07-2022,240.0,Metric Tonnes,2696.31,Rs./Quintal
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),05-07-2022,35.0,Metric Tonnes,3050.0,Rs./Quintal
Maharashtra,Pune,Cereals,Jowar(Sorghum),05-07-2022,62.0,Metric Tonnes,4450.0,Rs./Quintal
Maharashtra,Pune,Cereals,Wheat,05-07-2022,198.0,Metric Tonnes,2800.0,Rs./Quintal
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),06-07-2022,37.0,Metric Tonnes,3066.22,Rs./Quintal
Maharashtra,Pune,Cereals,Jowar(Sorghum),06-07-2022,64.0,Metric Tonnes,4568.91,Rs./Quintal
Maharashtra,Pune,Cereals,Wheat,06-07-2022,39.0,Metric Tonnes,4626.28,Rs./Quintal
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),07-07-2022,38.0,Metric Tonnes,2957.89,Rs./Quintal
Maharashtra,Pune,Cereals,Jowar(Sorghum),07-07-2022,64.0,Metric Tonnes,4504.3,Rs./Quintal
Maharashtra,Pune,Cereals,Maize,07-07-2022,5.0,Metric Tonnes,2425.0,Rs./Quintal
Maharashtra,Pune,Cereals,Wheat,07-07-2022,76.0,Metric Tonnes,3408.21,Rs./Quintal
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),08-07-2022,35.0,Metric Tonnes,3100.0,Rs./Quintal
Maharashtra,Pune,Cereals,Jowar(Sorghum),08-07-2022,63.0,Metric Tonnes,4350.0,Rs./Quintal
Maharashtra,Pune,Cereals,Wheat,08-07-2022,33.0,Metric Tonnes,5000.0,Rs./Quintal
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),09-07-2022,35.0,Metric Tonnes,3100.0,Rs./Quintal
Maharashtra,Pune,Cereals,Jowar(Sorghum),09-07-2022,63.0,Metric Tonnes,4350.0,Rs./Quintal
Maharashtra,Pune,Cereals,Maize,09-07-2022,6.0,Metric Tonnes,2441.0,Rs./Quintal
Maharashtra,Pune,Cereals,Wheat,09-07-2022,35.0,Metric Tonnes,4848.31,Rs./Quintal
Maharashtra,Pune,Cereals,Jowar(Sorghum),10-07-2022,1.0,Metric Tonnes,1625.0,Rs./Quintal
Maharashtra,Pune,Cereals,Maize,10-07-2022,4.0,Metric Tonnes,2451.0,Rs./Quintal
Maharashtra,Pune,Cereals,Wheat,10-07-2022,11.0,Metric Tonnes,2177.0,Rs./Quintal
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),11-07-2022,38.0,Metric Tonnes,2915.79,Rs./Quintal
Maharashtra,Pune,Cereals,Jowar(Sorghum),11-07-2022,63.0,Metric Tonnes,4550.0,Rs./Quintal
Maharashtra,Pune,Cereals,Maize,11-07-2022,5.0,Metric Tonnes,2400.0,Rs./Quintal
Maharashtra,Pune,Cereals,Wheat,11-07-2022,53.0,Metric Tonnes,3966.98,Rs./Quintal
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),12-07-2022,35.0,Metric Tonnes,3000.0,Rs./Quintal
Maharashtra,Pune,Cereals,Jowar(Sorghum),12-07-2022,63.0,Metric Tonnes,4500.0,Rs./Quintal
Maharashtra,Pune,Cereals,Maize,12-07-2022,1.0,Metric Tonnes,2100.0,Rs./Quintal
Maharashtra,Pune,Cereals,Wheat,12-07-2022,33.0,Metric Tonnes,5050.0,Rs./Quintal
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),13-07-2022,35.0,Metric Tonnes,3000.0,Rs./Quintal
Maharashtra,Pune,Cereals,Jowar(Sorghum),13-07-2022,63.0,Metric Tonnes,4400.0,Rs./Quintal
Maharashtra,Pune,Cereals,Wheat,13-07-2022,33.0,Metric Tonnes,4950.0,Rs./Quintal
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),14-07-2022,37.0,Metric Tonnes,2927.03,Rs./Quintal
Maharashtra,Pune,Cereals,Jowar(Sorghum),14-07-2022,64.0,Metric Tonnes,4400.0,Rs./Quintal
Maharashtra,Pune,Cereals,Maize,14-07-2022,2.0,Metric Tonnes,2451.0,Rs./Quintal
Maharashtra,Pune,Cereals,Wheat,14-07-2022,53.0,Metric Tonnes,3959.08,Rs./Quintal
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),15-07-2022,35.0,Metric Tonnes,2950.0,Rs./Quintal
Maharashtra,Pune,Cereals,Jowar(Sorghum),15-07-2022,63.0,Metric Tonnes,4450.0,Rs./Quintal
Maharashtra,Pune,Cereals,Wheat,15-07-2022,34.0,Metric Tonnes,5000.0,Rs./Quintal
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),16-07-2022,35.0,Metric Tonnes,2975.0,Rs./Quintal
Maharashtra,Pune,Cereals,Jowar(Sorghum),16-07-2022,64.0,Metric Tonnes,4500.0,Rs./Quintal
Maharashtra,Pune,Cereals,Maize,16-07-2022,7.0,Metric Tonnes,2444.0,Rs./Quintal
Maharashtra,Pune,Cereals,Wheat,16-07-2022,35.0,Metric Tonnes,4965.71,Rs./Quintal
Maharashtra,Pune,Cereals,Maize,17-07-2022,5.0,Metric Tonnes,2500.0,Rs./Quintal
Maharashtra,Pune,Cereals,Wheat,17-07-2022,2.0,Metric Tonnes,1700.0,Rs./Quintal
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),18-07-2022,1.0,Metric Tonnes,2400.0,Rs./Quintal
Maharashtra,Pune,Cereals,Maize,18-07-2022,3.0,Metric Tonnes,2450.0,Rs./Quintal
Maharashtra,Pune,Cereals,Wheat,18-07-2022,15.0,Metric Tonnes,2300.0,Rs./Quintal
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),19-07-2022,35.0,Metric Tonnes,2850.0,Rs./Quintal
Maharashtra,Pune,Cereals,Jowar(Sorghum),19-07-2022,65.0,Metric Tonnes,4260.0,Rs./Quintal
Maharashtra,Pune,Cereals,Wheat,19-07-2022,34.0,Metric Tonnes,4950.0,Rs./Quintal
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),20-07-2022,37.0,Metric Tonnes,2983.89,Rs./Quintal
Maharashtra,Pune,Cereals,Jowar(Sorghum),20-07-2022,66.0,Metric Tonnes,4286.06,Rs./Quintal
Maharashtra,Pune,Cereals,Wheat,20-07-2022,36.0,Metric Tonnes,4957.78,Rs./Quintal
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),21-07-2022,36.0,Metric Tonnes,3000.0,Rs./Quintal
Maharashtra,Pune,Cereals,Jowar(Sorghum),21-07-2022,70.0,Metric Tonnes,4166.43,Rs./Quintal
Maharashtra,Pune,Cereals,Maize,21-07-2022,48.0,Metric Tonnes,2212.5,Rs./Quintal
Maharashtra,Pune,Cereals,Wheat,21-07-2022,79.0,Metric Tonnes,3457.97,Rs./Quintal
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),22-07-2022,36.0,Metric Tonnes,3050.0,Rs./Quintal
Maharashtra,Pune,Cereals,Jowar(Sorghum),22-07-2022,65.0,Metric Tonnes,4400.0,Rs./Quintal
Maharashtra,Pune,Cereals,Wheat,22-07-2022,35.0,Metric Tonnes,5008.57,Rs./Quintal
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),23-07-2022,37.0,Metric Tonnes,3012.16,Rs./Quintal
Maharashtra,Pune,Cereals,Jowar(Sorghum),23-07-2022,65.0,Metric Tonnes,4400.0,Rs./Quintal
Maharashtra,Pune,Cereals,Maize,23-07-2022,5.0,Metric Tonnes,2450.0,Rs./Quintal
Maharashtra,Pune,Cereals,Wheat,23-07-2022,34.0,Metric Tonnes,5100.0,Rs./Quintal
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),24-07-2022,1.0,Metric Tonnes,2551.0,Rs./Quintal
Maharashtra,Pune,Cereals,Jowar(Sorghum),24-07-2022,1.0,Metric Tonnes,1650.0,Rs./Quintal
Maharashtra,Pune,Cereals,Maize,24-07-2022,4.0,Metric Tonnes,2500.0,Rs./Quintal
Maharashtra,Pune,Cereals,Wheat,24-07-2022,23.0,Metric Tonnes,2282.61,Rs./Quintal
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),25-07-2022,37.0,Metric Tonnes,2962.16,Rs./Quintal
Maharashtra,Pune,Cereals,Jowar(Sorghum),25-07-2022,101.0,Metric Tonnes,3704.95,Rs./Quintal
Maharashtra,Pune,Cereals,Maize,25-07-2022,3.0,Metric Tonnes,2400.0,Rs./Quintal
Maharashtra,Pune,Cereals,Wheat,25-07-2022,59.0,Metric Tonnes,3819.92,Rs./Quintal
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),26-07-2022,35.0,Metric Tonnes,3000.0,Rs./Quintal
Maharashtra,Pune,Cereals,Jowar(Sorghum),26-07-2022,64.0,Metric Tonnes,4400.0,Rs./Quintal
Maharashtra,Pune,Cereals,Wheat,26-07-2022,35.0,Metric Tonnes,4800.0,Rs./Quintal
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),27-07-2022,36.0,Metric Tonnes,3079.31,Rs./Quintal
Maharashtra,Pune,Cereals,Jowar(Sorghum),27-07-2022,66.0,Metric Tonnes,4267.12,Rs./Quintal
Maharashtra,Pune,Cereals,Wheat,27-07-2022,38.0,Metric Tonnes,4811.55,Rs./Quintal
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),28-07-2022,36.0,Metric Tonnes,3100.0,Rs./Quintal
Maharashtra,Pune,Cereals,Jowar(Sorghum),28-07-2022,67.0,Metric Tonnes,4220.9,Rs./Quintal
Maharashtra,Pune,Cereals,Wheat,28-07-2022,205.0,Metric Tonnes,4959.39,Rs./Quintal
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),29-07-2022,36.0,Metric Tonnes,3031.94,Rs./Quintal
Maharashtra,Pune,Cereals,Jowar(Sorghum),29-07-2022,66.0,Metric Tonnes,4217.42,Rs./Quintal
Maharashtra,Pune,Cereals,Wheat,29-07-2022,35.0,Metric Tonnes,5150.0,Rs./Quintal
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),30-07-2022,36.0,Metric Tonnes,2950.0,Rs./Quintal
Maharashtra,Pune,Cereals,Jowar(Sorghum),30-07-2022,66.0,Metric Tonnes,4173.5,Rs./Quintal
Maharashtra,Pune,Cereals,Maize,30-07-2022,3.0,Metric Tonnes,2451.0,Rs./Quintal
Maharashtra,Pune,Cereals,Wheat,30-07-2022,36.0,Metric Tonnes,5026.42,Rs./Quintal
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),31-07-2022,6.0,Metric Tonnes,2416.67,Rs./Quintal
Maharashtra,Pune,Cereals,Jowar(Sorghum),31-07-2022,7.0,Metric Tonnes,1937.14,Rs./Quintal
Maharashtra,Pune,Cereals,Maize,31-07-2022,5.0,Metric Tonnes,2421.0,Rs./Quintal
Maharashtra,Pune,Cereals,Wheat,31-07-2022,30.0,Metric Tonnes,2356.77,Rs./Quintal
Maharashtra,Pune,Cereals,Jowar(Sorghum),01-08-2022,6.0,Metric Tonnes,2351.0,Rs./Quintal
Maharashtra,Pune,Cereals,Maize,01-08-2022,14.0,Metric Tonnes,2375.0,Rs./Quintal
Maharashtra,Pune,Cereals,Wheat,01-08-2022,3.0,Metric Tonnes,2066.67,Rs./Quintal
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),02-08-2022,27.0,Metric Tonnes,3155.56,Rs./Quintal
Maharashtra,Pune,Cereals,Jowar(Sorghum),02-08-2022,116.0,Metric Tonnes,3608.62,Rs./Quintal
Maharashtra,Pune,Cereals,Maize,02-08-2022,27.0,Metric Tonnes,2425.0,Rs./Quintal
Maharashtra,Pune,Cereals,Wheat,02-08-2022,104.0,Metric Tonnes,3356.0,Rs./Quintal
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),03-08-2022,27.0,Metric Tonnes,3169.44,Rs./Quintal
Maharashtra,Pune,Cereals,Jowar(Sorghum),03-08-2022,67.0,Metric Tonnes,4339.58,Rs./Quintal
Maharashtra,Pune,Cereals,Wheat,03-08-2022,205.0,Metric Tonnes,3093.66,Rs./Quintal
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),04-08-2022,38.0,Metric Tonnes,3155.26,Rs./Quintal
Maharashtra,Pune,Cereals,Jowar(Sorghum),04-08-2022,69.0,Metric Tonnes,4221.22,Rs./Quintal
Maharashtra,Pune,Cereals,Maize,04-08-2022,9.0,Metric Tonnes,2450.44,Rs./Quintal
Maharashtra,Pune,Cereals,Wheat,04-08-2022,69.0,Metric Tonnes,3695.67,Rs./Quintal
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),05-08-2022,38.0,Metric Tonnes,2923.68,Rs./Quintal
Maharashtra,Pune,Cereals,Jowar(Sorghum),05-08-2022,65.0,Metric Tonnes,4400.0,Rs./Quintal
Maharashtra,Pune,Cereals,Wheat,05-08-2022,35.0,Metric Tonnes,5100.0,Rs./Quintal
Maharashtra,Pune,Cereals,Jowar(Sorghum),06-08-2022,1.0,Metric Tonnes,2651.0,Rs./Quintal
Maharashtra,Pune,Cereals,Maize,06-08-2022,3.0,Metric Tonnes,2441.0,Rs./Quintal
